TestDay,TestMonth,TestYear,DailyMinMeanThroughputMbps,DailyMinMinRTTDay,DailyMinLossRate,DailyMaxMeanThroughputMbps,DailyMaxMinRTTDay,DailyMaxLossRate,ServerSite
29,1,2021,0.043066207016336337,12.689,0.0017006747136466284,91.730260538336864,137.168,0.55713952718038051,gig03
29,1,2021,0.0,0.0,0.0,85.479147612968717,150.105,0.30584604724571107,gig04
30,1,2021,0.50419968338129817,4.982,0.0,209.56550654723983,15.648,0.1961086455027409,gig01
30,1,2021,0.15129170992139998,5.435,0.0,76.363315079766238,1375.898,0.29732337176172935,gig02
30,1,2021,0.0,0.0,0.0,142.2126787296672,515.187,0.21926950792443528,gig03
30,1,2021,0.092192084707024419,11.406,0.00045717130335728827,123.96129466960221,132.111,0.096525754570028585,gig04
31,1,2021,0.0,0.0,0.0,188.82888786934924,871.19,0.18103884171546572,gig01
31,1,2021,0.038280078213522473,3.943,0.0,93.968017372706186,1282.856,0.19309906319988088,gig02
31,1,2021,0.0475514827210098,11.622,0.0,46.200153858199862,628.508,0.42853278019102986,gig03
31,1,2021,0.0,0.0,0.0,94.261492181610862,518.107,0.13636244047729698,gig04
1,2,2021,0.68111039845361177,5.704,2.0647711837780565e-05,91.163010454539361,25.673,0.3057959249594111,gig01
1,2,2021,0.25450765534242403,3.424,0.0,85.196038457285354,239.781,0.27269793626586247,gig02
1,2,2021,0.0,0.0,0.0,64.895086809013776,151.693,0.27533229405973086,gig03
1,2,2021,0.51003779236503022,10.352,0.0,82.647755735026067,125.0,0.3052214696970027,gig04
2,2,2021,0.59202622047110676,14.01,0.0,87.59900932128788,27.0,0.49978718527976951,gig01
2,2,2021,0.0,0.0,0.0,85.635349529475221,239.256,0.49938035306105588,gig02
2,2,2021,0.062432160999693356,118.462,0.0,67.6552240061175,140.647,0.34411203174504806,gig03
2,2,2021,0.0,0.0,0.0,155.14395895732534,128.849,0.36451381045281855,gig04
3,2,2021,1.5572097022795153,11.267,0.0,109.17101732129788,135.732,0.30244788042694043,gig01
3,2,2021,0.24044056610556575,3.474,0.0,94.64508565140585,610.666,0.33481036906514622,gig02
3,2,2021,0.17213278328660553,117.331,0.0,116.05835798599101,326.837,0.41421946324251441,gig03
3,2,2021,0.35238977519192954,10.27,0.0,130.73873975362844,132.572,0.24341076554939861,gig04
4,2,2021,0.0,0.0,0.0,199.22467840269798,46.0,0.33295989954923716,gig01
4,2,2021,0.045159804338745377,4.053,0.0,107.52699777674513,800.163,0.28979300899863564,gig02
4,2,2021,0.046240342243989103,116.484,0.0,113.80576349199079,634.915,0.453145164460017,gig03
4,2,2021,0.20368114271540813,10.497,0.00016460599092777559,89.784278546230809,139.222,0.27121099713569924,gig04
5,2,2021,0.31210371446234431,12.0,0.00038357077364266281,157.703985450835,32.426,0.34945482210278539,gig01
5,2,2021,1.3666882730996959,4.034,0.0,195.13299328081612,233.49,0.20865514529431931,gig02
5,2,2021,0.11511310915518545,117.145,0.0098836836855158271,81.76286450053388,140.153,0.34362314999511778,gig03
5,2,2021,0.4356227689365163,11.724,0.0018276086092430877,83.39848375046212,134.111,0.30461807057252871,gig04
6,2,2021,0.14796147627267348,11.05,4.5466756034101583e-05,157.39535418079808,551.139,0.28722436416045422,gig01
6,2,2021,0.038845624061833575,3.44,0.0,190.42794484542614,295.27,0.29635866133445593,gig02
6,2,2021,0.12193087062616335,116.0,0.0,75.989050213520841,150.824,0.618285533196007,gig03
6,2,2021,0.0,0.0,0.0,92.541260279857525,152.148,0.25086338950006964,gig04
7,2,2021,0.29384726608576539,9.131,0.0,98.339929542965265,23.422,0.18940644020594996,gig01
7,2,2021,0.917162826235705,4.315,0.0,93.255887371424919,284.726,0.13223638878513044,gig02
7,2,2021,0.78746859759373289,117.071,0.039002912164822517,72.760667480674016,136.517,0.24652749201060645,gig03
7,2,2021,0.0,0.0,0.0,91.003727353023592,125.0,0.25011061958229169,gig04
8,2,2021,0.53085572838427864,10.103,0.0,105.35892929517372,223.984,0.21422795841356598,gig01
8,2,2021,0.91323076817580051,3.946,0.0,98.586227433104128,235.403,0.3088206789139889,gig02
8,2,2021,0.13085005636978581,115.665,0.0,78.108858270649591,665.156,0.39611954540449945,gig03
8,2,2021,0.64797718329968634,10.97,7.0560580042117611e-05,93.567063636665452,202.514,0.18778826552811767,gig04
9,2,2021,0.45076029927063938,14.644,0.00106324614315843,68.076023191231258,231.066,0.33180553006094982,gig01
9,2,2021,0.26246513877597227,3.151,0.0,93.8095776378584,328.059,0.10652418584140451,gig02
9,2,2021,0.1397519324949652,117.08,0.0,72.210614601541963,142.32,0.33003464355906958,gig03
9,2,2021,0.30031430862939762,10.232,0.0,34.827806490425047,199.218,0.34997039239191013,gig04
10,2,2021,0.2478444026945236,10.944,0.0011869897012389645,116.70318551235476,228.511,0.41071302573936069,gig01
10,2,2021,0.37622160724756087,3.0,0.0,91.984816226647467,237.951,0.39562858057182171,gig02
10,2,2021,1.9247586423928496,117.994,0.00026232776542651218,56.470000855040638,144.505,0.19566488656412875,gig03
10,2,2021,0.37897598817486144,10.752,0.00011400260583851783,86.868396268584632,205.549,0.36940354909056755,gig04
11,2,2021,0.21868764686475969,11.284,0.0,93.014018777279318,224.666,0.35721163155256241,gig01
11,2,2021,0.069491163652771137,4.677,0.0,86.961692856692167,353.697,0.23332275903777622,gig02
11,2,2021,0.51774962561550042,117.353,0.0023433029177493503,62.494934646403905,149.026,0.26474472216102318,gig03
11,2,2021,0.28158792573089142,10.483,0.0,82.214463082308825,210.877,0.30761369855567977,gig04
12,2,2021,0.24346088085631443,10.393,0.0,138.75407889848717,228.372,0.21790639014249924,gig01
12,2,2021,0.19320074635052134,5.0,0.00021937520776005824,82.054960110855,234.185,0.37232541798112434,gig02
12,2,2021,0.0,0.0,0.0,55.118786339742776,482.498,0.27696618199329615,gig03
12,2,2021,0.0,0.0,0.0,85.864518541776249,319.232,0.3942822983428888,gig04
13,2,2021,0.0,0.0,0.0,192.20665667878851,244.15,0.38605035236784985,gig01
13,2,2021,0.056200518439989779,3.96,0.002713326798649468,80.862332394091283,234.0,0.60797882518017732,gig02
13,2,2021,0.0,0.0,0.0,69.468238238114111,151.914,0.33176373757283023,gig03
13,2,2021,0.0,0.0,0.0,95.3561842944867,204.0,0.50514973855173506,gig04
14,2,2021,0.017346307736348359,12.848,0.0,25.292815880998809,572.768,0.31276334752385826,gig01
14,2,2021,0.47329494654786891,6.753,0.0002930780078708459,48.348271874699108,238.827,0.20444507932371753,gig02
14,2,2021,0.0,0.0,0.0,85.488041174144726,176.461,0.22553974240252914,gig03
14,2,2021,0.14308601326562978,10.163,0.0,93.89900290884502,208.857,0.22021666350830649,gig04
15,2,2021,0.53834519614031684,10.603,0.0,93.788393848476289,234.112,0.49354017270199829,gig01
15,2,2021,0.24463564597661458,4.844,0.0,94.187941860290692,236.501,0.35752506376855187,gig02
15,2,2021,0.14731386299430882,133.149,0.0,73.923256853252383,168.688,0.37951440463430014,gig03
15,2,2021,0.0,0.0,0.0,92.457174526837733,202.933,0.35157893312180932,gig04
16,2,2021,2.00732675015782,11.935,4.728517919941087e-05,59.01329909801165,221.889,0.41518934075006259,gig01
16,2,2021,1.4696974133627139,7.099,0.0,39.201646709461059,240.151,0.31042834908343819,gig02
16,2,2021,2.5571319788169324,119.109,0.0015310795819188014,35.2444219265589,146.109,0.37016256449155749,gig03
16,2,2021,3.1278984981333191,10.466,0.0,93.680574616415058,201.245,0.31042812414539811,gig04
17,2,2021,0.18917577220951573,5.568,0.0,131.36879679785827,220.683,0.23171979117086328,gig01
17,2,2021,0.18633582107460825,6.0,0.0,45.94724539085162,234.678,0.13553444387924946,gig02
17,2,2021,0.19196540986727756,116.287,0.0,43.2906791933777,261.927,0.34678456461257817,gig03
17,2,2021,1.1958058540624952,5.469,0.0,84.121465032080181,206.993,0.15406215546769711,gig04
18,2,2021,0.4230484734000195,5.636,0.00029165074768194995,160.19404801722777,21.721,0.24052167742456623,gig01
18,2,2021,0.40523926954999506,5.395,0.0002262130432765101,93.0680857275987,22.192,0.26046312217421108,gig02
18,2,2021,0.50341344128103716,116.036,0.0,74.546573075920776,158.194,0.3397183099752713,gig03
18,2,2021,0.18783014766371958,5.009,0.0,141.70429134251944,103.167,0.2593591171875515,gig04
19,2,2021,0.38270540050684587,4.191,0.00062765212270984394,69.646146753767525,20.592,0.16168798578871946,gig01
19,2,2021,0.0,0.0,0.0,90.526028466835626,258.97,0.2656504947161063,gig02
19,2,2021,0.096812979694719678,118.367,0.0,92.00046679771269,941.05,0.39124026627860736,gig03
19,2,2021,0.0,0.0,0.0,92.090487399529223,345.76,0.27172412678915481,gig04
20,2,2021,12.73417962783242,6.256,0.0034918254062211939,163.96400232757881,26.468,0.29397716282610353,gig01
20,2,2021,0.78916745678575784,5.725,0.0,44.880855866793404,123.669,0.25565608164720122,gig02
20,2,2021,0.16867164230234719,117.599,0.0010703406273599211,64.265003294605393,248.24,0.23984424248166164,gig03
20,2,2021,0.52428639933420484,7.534,0.0001587204030443116,82.287938705042009,21.785,0.29786057239691205,gig04
21,2,2021,0.069908405234469242,5.661,0.0056632168199472147,66.7921308166884,72.952,0.23381037592976509,gig01
21,2,2021,0.44097073286038396,3.916,0.0,89.929596342643848,152.185,0.34100496544608405,gig02
21,2,2021,0.0,0.0,0.0,35.57187638423607,210.95,0.24231668401563114,gig03
21,2,2021,0.49704305795606407,11.552,0.00071046226025577009,68.07310180056524,131.55,0.3995411312026097,gig04
22,2,2021,0.34325438099218264,5.462,0.0,204.52832242908556,18.0,0.22812300493392526,gig01
22,2,2021,0.4023794781594664,5.242,0.0,89.830303181916662,118.548,0.22849259800559324,gig02
22,2,2021,0.1521151836165851,117.799,0.0,104.05591627038477,147.141,0.21202084374330787,gig03
22,2,2021,0.12604464740215773,12.394,0.0,92.9405819733262,359.175,0.2132023280840829,gig04
23,2,2021,0.247822553940224,5.558,8.1866250331302486e-05,149.808183770079,21.957,0.2964394971766805,gig01
23,2,2021,0.62074101991188158,5.058,3.0235570712657049e-05,100.47142947856734,248.742,0.34588793457197714,gig02
23,2,2021,0.0,0.0,0.0,62.434338170247727,159.428,0.33622193005358081,gig03
23,2,2021,0.26300179613766828,11.879,0.00091884274471066348,157.15064758554846,131.277,0.27394308018342695,gig04
24,2,2021,0.17686801965871132,4.425,0.0,99.582159616901521,132.491,0.2957618122338187,gig01
24,2,2021,1.0327898483431384,3.257,0.0011596689086932235,142.14594051839629,241.427,0.42179466400507243,gig02
24,2,2021,0.0,0.0,0.0,72.720469774026952,171.628,0.35824108726097065,gig03
24,2,2021,0.55161316982896047,10.598,0.0,143.2574496837228,127.696,0.40914709670596189,gig04
25,2,2021,0.45575991554345896,4.393,0.0,141.14003710178852,17.026,0.32023974092070984,gig01
25,2,2021,0.0905256519849191,2.842,0.0,141.14936110383337,248.741,0.36054104477611942,gig02
25,2,2021,1.6611040949846863,10.693,0.0,75.912842576163143,144.854,0.35243476639572391,gig03
25,2,2021,0.16438296673327421,2.318,0.00016585887082327824,149.95669659157397,133.751,0.32820251320965987,gig04
26,2,2021,2.37578277138742,5.089,0.000986540855001131,115.83816821251602,24.04,0.32076685105281583,gig01
26,2,2021,0.0,0.0,0.0,153.31172907884502,239.527,0.39460555138718706,gig02
26,2,2021,0.84765893605050946,12.305,0.00095673083725402082,85.01070297093743,150.454,0.32028829925669738,gig03
26,2,2021,2.114533745788199,3.692,0.0027518885918226266,85.731473098169943,28.747,0.29978281631315068,gig04
27,2,2021,0.37948875541276716,5.977,0.0,74.939671640499867,23.0,0.40864638085433591,gig01
27,2,2021,0.0936163883742162,8.152,0.0,63.568593475067011,270.837,0.29534605473064179,gig02
27,2,2021,0.0,0.0,0.0,43.725059054515754,158.75,0.26916563225027923,gig03
27,2,2021,0.40255865221544729,3.305,0.0,169.79576575093733,32.4,0.29123345375420195,gig04
28,2,2021,1.0173798456727396,5.159,0.0,113.836263764795,28.195,0.18943202315355614,gig01
28,2,2021,0.41788625411912178,11.008,0.00057033085725215552,92.254060652314323,237.019,0.38801843795859847,gig02
28,2,2021,1.3047638874676697,10.32,0.0,169.70755023102708,157.495,0.29677346550457129,gig03
28,2,2021,3.1015965931759761,4.814,0.0,146.70369525196173,30.217,0.21261342022479293,gig04
1,3,2021,0.0,0.0,0.0,92.931415890929415,19.242,0.24023352757349911,gig01
1,3,2021,0.0,0.0,0.0,43.74082649779092,231.957,0.29975368003759845,gig02
1,3,2021,0.0,0.0,0.0,49.880194675924947,153.9,0.39003499406938474,gig03
1,3,2021,8.1130836970310156,4.671,0.0,55.726911358990286,18.474,0.20390359018365994,gig04
2,3,2021,0.67727321045198463,4.28,0.0,78.480763171192024,16.738,0.34354891019365241,gig01
2,3,2021,0.32821611880782919,11.044,0.0,69.14816589559166,230.441,0.23337641284616131,gig02
2,3,2021,0.53401869882220643,10.903,0.002679824836548906,145.00883710391051,152.757,0.35004232709102107,gig03
2,3,2021,0.0,0.0,0.0,85.859285051880107,73.644,0.27471333301348172,gig04
3,3,2021,0.0,0.0,0.0,93.580448656604119,224.25,0.49090525218168962,gig01
3,3,2021,0.0,0.0,0.0,54.630273379648933,4294967.295,0.60852650348516779,gig02
3,3,2021,0.0,0.0,0.0,85.17724103282869,175.083,0.47213114754098362,gig03
3,3,2021,0.0,0.0,0.0,89.0471393255845,260.0,0.43913064065533408,gig04
4,3,2021,0.17334928706247549,10.3,0.0,84.3249095241919,235.612,0.36217573040872625,gig01
4,3,2021,0.082973415300487532,220.999,0.0084709567198177679,43.8880383044957,248.228,0.39205866234960718,gig02
4,3,2021,0.047960945227788161,11.767,0.0,110.89287983925621,161.805,0.39691757520135451,gig03
4,3,2021,0.041020548385235125,10.666,0.0,143.81419346890351,209.611,0.40148973560188511,gig04
5,3,2021,0.92961759329838711,4.673,0.0,241.46258872037166,221.0,0.26033355160510596,gig01
5,3,2021,0.33601911953184965,10.509,5.2747666402778481e-05,89.918279481298214,269.298,0.46003230605807471,gig02
5,3,2021,0.10871287751088055,11.745,0.0,77.973267174598647,318.084,0.27769921209847326,gig03
5,3,2021,0.18676714706126418,10.133,0.00037809760761603158,69.056149852930147,205.207,0.23526137711833375,gig04
6,3,2021,0.0,0.0,0.0,66.963358899388,124.021,0.26492682919641947,gig01
6,3,2021,0.0,0.0,0.0,68.49058208990148,858.195,0.31577543404849434,gig02
6,3,2021,0.061035187746972822,43.466,0.0,93.012283652149108,825.34,0.3571273702526675,gig03
6,3,2021,0.013462723513156355,11.0,0.0,66.991869027267342,882.846,0.43762228429897876,gig04
7,3,2021,0.0,0.0,0.0,84.583147850556443,18.695,0.323528154558523,gig01
7,3,2021,0.15426071395695037,11.475,9.3283764954384579e-05,85.039218301807509,265.726,0.41756460050895172,gig02
7,3,2021,0.0,0.0,0.0,57.622060715758764,152.264,0.37159981558321808,gig03
7,3,2021,0.26455769871563772,18.463,0.02332233759786357,31.905496879637536,124.214,0.20603606235228511,gig04
8,3,2021,0.040800916356841639,6.0,0.0,215.83957257431877,751.274,0.33523360156672749,gig01
8,3,2021,0.44044192244432828,10.506,0.0,101.33406666131337,388.364,0.31490040664281849,gig02
8,3,2021,0.1243165778171066,120.802,0.0,78.296870521612192,186.128,0.30195344841861238,gig03
8,3,2021,0.40986030119403427,12.398,0.015146800741159738,21.3675443405784,223.08,0.2741322907880232,gig04
9,3,2021,0.34911805197230972,4.173,0.0,57.934955137008728,18.583,0.35010098577753351,gig01
9,3,2021,0.0,0.0,0.0,65.587844185103378,239.162,0.32274544786692555,gig02
9,3,2021,0.0,0.0,0.0,65.1398956642504,177.92,0.23755099841047908,gig03
9,3,2021,0.17776245814457356,10.108,0.0014062154072810341,84.103984571233937,132.482,0.26846418125138438,gig04
10,3,2021,0.72475136318453415,4.617,9.8873777818324337e-06,115.33083234569787,125.405,0.23800884716635914,gig01
10,3,2021,3.8242425602249694,12.565,0.0,74.332092118245868,228.842,0.17865802384594126,gig02
10,3,2021,1.0671624132210946,11.642,0.0,84.174678124034372,151.703,0.21608022477986386,gig03
10,3,2021,0.089750669989939136,9.912,0.0,78.391510823567955,176.229,0.37045833228555169,gig04
11,3,2021,0.053752494883775828,4.854,0.0,92.424188267143251,314.402,0.14676397597550866,gig01
11,3,2021,0.28883025905010717,16.143,0.0,81.7613424161595,497.092,0.21962430398335678,gig02
11,3,2021,0.08448507233512681,12.0,0.0,140.4133611469482,379.063,0.32167262586799567,gig03
11,3,2021,1.7866114365461025,11.518,0.0,111.74502695768729,158.284,0.22213485023109517,gig04
12,3,2021,0.0,0.0,0.0,80.990391948848526,739.394,0.39859964991247809,gig01
12,3,2021,0.0,0.0,0.0,23.824328104324255,547.0,0.38722243864433192,gig02
12,3,2021,0.37449472214251633,11.944,0.0,82.734144382634568,267.672,0.23626210203272721,gig03
12,3,2021,0.055543768487419556,10.247,0.0,173.10597754132104,204.494,0.45027313404156027,gig04
13,3,2021,0.0,0.0,0.0,123.7718494031111,188.548,0.45795088067477052,gig01
13,3,2021,0.0505276642697208,10.638,0.0,70.7776133010362,341.232,0.55844320257537117,gig02
13,3,2021,0.12424073806103335,15.898,0.0,79.360530942885021,160.081,0.49518929739931039,gig03
13,3,2021,0.095792117550731373,10.256,0.0,78.4467306230723,228.678,0.50454592956421773,gig04
14,3,2021,0.41833900463964391,6.443,0.0,92.145937894479175,34.983,0.2615685027927887,gig01
14,3,2021,0.14006218067927226,12.0,0.00095172307034020113,65.779647907682858,397.225,0.21558519295787432,gig02
14,3,2021,0.28992951232100694,16.393,0.0,174.97645859651976,282.419,0.22507669161179389,gig03
14,3,2021,0.68230292432618156,11.224,0.0,85.519225030819726,232.96,0.29143287831839881,gig04
15,3,2021,0.081473087680479714,3.999,0.00098617505840005427,145.19456344621071,17.928,0.25188516999603122,gig01
15,3,2021,0.685851973563333,11.14,0.0,82.455359216066043,229.987,0.37737754831852516,gig02
15,3,2021,0.4496584112268926,14.694,0.00034703582602660247,101.5650898132761,148.947,0.28403764220125671,gig03
15,3,2021,1.3102895495953821,10.729,6.3564633114869629e-05,64.433390570283791,130.049,0.45806556827709649,gig04
16,3,2021,0.23496979620533029,5.74,0.0,93.370559863379711,219.51,0.35311530677574104,gig01
16,3,2021,0.3805487855286882,11.837,0.0,62.147511397644394,333.304,0.37102393366791897,gig02
16,3,2021,0.079574323502916086,11.0,0.00039352423084459319,80.179052113867456,417.683,0.29887825738112106,gig03
16,3,2021,0.26067302622881361,10.623,0.00011614726009740806,81.900745615757,204.328,0.28279708002357717,gig04
17,3,2021,0.87037473119350972,10.164,0.0,240.07076625983254,225.878,0.43980800329086717,gig01
17,3,2021,0.10972155395266389,219.708,0.0,59.540501619428788,330.232,0.31773787220053523,gig02
17,3,2021,0.42969883320082719,10.662,0.0,92.507216427629075,153.83,0.30011586206896551,gig03
17,3,2021,0.012227577344169103,9.985,0.0,209.54003073391087,393.877,0.53956416936879248,gig04
18,3,2021,0.26699041254465927,10.902,0.0,90.506996172342483,282.336,0.38918268921480381,gig01
18,3,2021,0.30399121753865038,218.789,0.0,45.97567281164654,348.5,0.42162421067952494,gig02
18,3,2021,0.1035072290250918,10.363,0.0,129.64151862066194,173.998,0.27380508708512613,gig03
18,3,2021,0.72821399540714726,10.394,0.0,215.13258225095933,244.172,0.43901635111441595,gig04
19,3,2021,1.4733966386177273,9.971,0.0,82.55067637227593,221.476,0.28641478589478481,gig01
19,3,2021,0.16434532513224304,218.819,0.0,59.68108746971631,344.689,0.36858750442400046,gig02
19,3,2021,0.15168739087392136,10.0,0.0072581615953769291,60.789443249869279,151.239,0.27786044094561613,gig03
19,3,2021,0.43053529770716664,10.196,0.0,85.568167193215459,206.138,0.33039617848907032,gig04
20,3,2021,0.0,0.0,0.0,85.909993794040957,583.731,0.18294554652721939,gig01
20,3,2021,0.59155208035601259,221.64,0.0,25.945355761268953,336.322,0.41638278931239786,gig02
20,3,2021,0.13028599148924852,10.509,0.00072647745460461838,133.15360480877837,157.276,0.18233478166485328,gig03
20,3,2021,0.013172721634535591,10.656,0.0,85.78675678832397,4294967.295,0.30307200495155445,gig04
21,3,2021,0.0,0.0,0.0,155.61117812734219,228.705,0.43407930039682691,gig01
21,3,2021,0.16612366772545792,219.58,0.0031355028541012733,42.418411924299093,287.149,0.38229704045614987,gig02
21,3,2021,0.0,0.0,0.0,91.211866785336127,147.682,0.25226577068823974,gig03
21,3,2021,0.0,0.0,0.0,215.25643932003908,207.95,0.31820681279662294,gig04
22,3,2021,1.9939394229805663,10.23,5.0704555645873043e-05,92.1111436997947,223.866,0.24804800773141333,gig01
22,3,2021,0.18056046926644867,219.04,0.0,55.467151465697071,256.242,0.34008797940377655,gig02
22,3,2021,0.09637856188416645,10.646,0.0,100.69414490242171,596.356,0.23881369793414417,gig03
22,3,2021,0.10512744797010726,10.247,5.7266523271773626e-05,129.02459936556087,210.665,0.27015697568808184,gig04
23,3,2021,0.42785560895797115,10.131,0.0,94.339304774706463,222.591,0.31365076521730195,gig01
23,3,2021,0.0,0.0,0.0,80.397167251047719,292.032,0.36519819473168225,gig02
23,3,2021,0.063749397542221989,10.396,0.0,144.102885419055,651.472,0.45286430643615694,gig03
23,3,2021,1.0212572696581748,10.059,0.0,93.768729980779142,204.429,0.41821966213272666,gig04
24,3,2021,0.078395212011363527,5.039,0.0,96.618496783258124,296.116,0.51039901784466113,gig01
24,3,2021,0.0,0.0,0.0,90.821225231784808,244.863,0.47288034602046458,gig02
24,3,2021,0.069641851259144932,11.0,0.0,110.10729666604387,539.482,0.53585811855943155,gig03
24,3,2021,0.0,0.0,0.0,141.77823375917623,292.6,0.49176939791204677,gig04
25,3,2021,0.82080962026944471,11.285,0.0,90.6006606059291,226.0,0.3658649969476977,gig01
25,3,2021,0.0,0.0,0.0,82.715000056789577,237.391,0.4098358271546676,gig02
25,3,2021,3.4111013837325981,11.429,0.0,63.0280012741039,146.788,0.19536991140144119,gig03
25,3,2021,0.077784329771364735,10.218,0.0,92.5313972705643,261.107,0.45851700668653556,gig04
26,3,2021,0.13574039133210497,10.304,0.0,91.394765181355069,226.0,0.45681402317749076,gig01
26,3,2021,0.54943139482097125,220.0,0.0,27.438883455240404,237.298,0.40832081949598803,gig02
26,3,2021,0.179297693936592,10.812,0.0,105.78592080920392,148.528,0.34367676527527763,gig03
26,3,2021,0.097488860967828855,10.0,0.0,139.87726424336333,202.45,0.38340888873352424,gig04
27,3,2021,0.18406583979165322,10.492,0.00034794044831187724,117.4613976,379.046,0.35610534581794639,gig01
27,3,2021,0.089942180512263256,222.395,0.0,60.26483835800218,241.715,0.38483868292278345,gig02
27,3,2021,2.8055227087949421,10.635,2.3115173171296216e-05,51.459865353029556,147.911,0.15025972592096834,gig03
27,3,2021,0.49111628716586164,12.532,0.00033445309541258231,67.870193057212362,206.763,0.38900882625024868,gig04
28,3,2021,0.273672029674022,9.986,0.0,177.16931559364258,222.483,0.37096861615687582,gig01
28,3,2021,0.24394330522777585,219.183,0.0,48.294850411711664,339.114,0.20768109159986736,gig02
28,3,2021,1.6326442531219558,11.0,0.0,70.670314334341981,153.029,0.3034365867660011,gig03
28,3,2021,2.0693067464514527,10.219,0.0,92.113131004447155,204.446,0.20037229518658192,gig04
29,3,2021,0.0,0.0,0.0,101.90029925068637,245.892,0.54958587543189286,gig01
29,3,2021,0.0,0.0,0.0,42.678268872909825,767.811,0.48150915867175276,gig02
29,3,2021,0.27025139883132843,11.354,0.0,84.064454236292789,150.491,0.51369415491663017,gig03
29,3,2021,0.086882425381262812,10.275,0.0,92.15694808644588,204.769,0.41035245362714429,gig04
30,3,2021,0.065466103461766664,11.0,0.0,104.85416397681776,342.455,0.51524795357857445,gig01
30,3,2021,0.0,0.0,0.0,45.8370868561568,478.978,0.42613811973892335,gig02
30,3,2021,0.017681475488644224,11.0,0.0,174.61046692053282,4294967.295,0.6078147612156295,gig03
30,3,2021,0.0,0.0,0.0,145.52184129716971,300.053,0.522478681068789,gig04
31,3,2021,0.042710009830913727,9.497,0.0,94.0377296901922,376.674,0.47805285945580406,gig01
31,3,2021,0.0,0.0,0.0,50.186581547602977,474.747,0.40288172343848361,gig02
31,3,2021,0.0,0.0,0.0,75.926159929753069,249.289,0.51290734030905372,gig03
31,3,2021,0.0,0.0,0.0,92.344839006837162,204.385,0.507301398809004,gig04
1,4,2021,0.3533263641621871,9.323,0.0,183.33965980633812,129.279,0.41359700142173972,gig01
1,4,2021,0.0,0.0,0.0,54.487138806731018,372.449,0.56883638203090581,gig02
1,4,2021,0.12605358113097145,132.735,0.0,97.511715918367017,203.728,0.37202032043767097,gig03
1,4,2021,0.0,0.0,0.0,167.81357879148453,200.198,0.4674104763448102,gig04
2,4,2021,0.0,0.0,0.0,207.17118932083284,16.615,0.13731382267676451,gig01
2,4,2021,0.08837320416083197,219.04,0.0,60.47293769626696,410.99,0.39616313965555777,gig02
2,4,2021,0.13127223010879985,132.908,0.0,112.68785064224224,221.356,0.24812318694720389,gig03
2,4,2021,0.92903589118268048,9.224,0.00023060968877781189,171.70301226270749,180.046,0.30868028506871448,gig04
3,4,2021,0.38161904315241085,10.211,0.0,163.68309196018475,21.933,0.12788080820374645,gig01
3,4,2021,0.039328907984404513,217.875,0.00057700283092013919,36.404540720809905,270.598,0.6146325139494111,gig02
3,4,2021,0.17787392701266019,133.53,5.3612851015406e-05,72.192052401345,142.193,0.36320285784259954,gig03
3,4,2021,0.5157677891666701,11.269,0.00029939394739912515,122.06427161018132,55.365,0.16146596115347933,gig04
4,4,2021,0.056842027758347749,10.791,0.0,93.855485963604735,20.322,0.34731913326605429,gig01
4,4,2021,0.012938874969969455,219.0,0.0,41.970243456537432,1184.473,0.29868099595619807,gig02
4,4,2021,0.0,0.0,0.0,71.202206904839912,142.882,0.3776789324706834,gig03
4,4,2021,0.046902278412088008,10.585,0.00011380144285443444,129.84150497514429,958.54,0.46542410140080914,gig04
5,4,2021,3.90184140624239,152.879,0.12763089449619625,3.9334474962931667,152.963,0.14539653711161712,dfw07
5,4,2021,3.3866006901944266,151.995,0.16098186704728529,3.3866006901944266,151.995,0.16098186704728529,dfw08
5,4,2021,0.44031823099369521,10.149,0.0,89.113771525725056,287.0,0.231092540197929,gig01
5,4,2021,0.27409520902475809,10.992,0.0,186.97498644002169,297.963,0.23891602912710849,gig02
5,4,2021,0.12168719733255709,131.0,0.0,70.38418692082611,178.479,0.3060351690540824,gig03
5,4,2021,0.50091431373056872,10.469,0.0,90.628942912207449,118.261,0.34137196937361347,gig04
6,4,2021,0.0,0.0,0.0,151.62266079410929,223.287,0.28949773369888554,gig01
6,4,2021,0.39590102474381406,218.933,0.0,49.659892680618618,372.148,0.3744997857577308,gig02
6,4,2021,0.1211453919218425,141.146,0.0,81.39029983419708,153.786,0.37798464988281255,gig03
6,4,2021,0.774985807762407,10.332,0.0,321.81368946083478,50.352,0.26515184087198262,gig04
7,4,2021,0.0,0.0,0.0,224.43435709692872,225.0,0.30972932864811509,gig01
7,4,2021,0.0,0.0,0.0,62.60265263790928,246.535,0.39726774286142358,gig02
7,4,2021,0.2191272552223805,24.221,0.0,81.637336277292121,176.997,0.42520667599164169,gig03
7,4,2021,0.14398841936424384,10.563,0.00039847831095005945,200.41975432591624,193.048,0.43410867483768323,gig04
8,4,2021,0.06393879887978085,10.071,0.0,138.5020535519171,469.532,0.35901578330652661,gig01
8,4,2021,0.11961210781191794,219.327,0.0,54.895292928723244,753.794,0.44387853161637519,gig02
8,4,2021,0.41024843095124597,12.832,0.0,91.312909975794369,191.243,0.4013776151531912,gig03
8,4,2021,0.0,0.0,0.0,181.78893889853381,205.0,0.3596479496919171,gig04
9,4,2021,0.1516672158208115,9.913,0.0,90.981038083432438,516.876,0.36613032813218327,gig01
