TestDay,TestMonth,TestYear,DailyAverageMeanThroughputMbps,DailyAverageMinRTTDay,DailyAverageLossRate,ServerSite
16,12,2020,25.458749077744258,28.984147058823527,0.067520313280205926,gru03
16,12,2020,28.763470433894085,22.455153846153848,0.053207114214678414,gru04
17,12,2020,21.618547232054116,16.051629629629627,0.064497395852901276,gru01
17,12,2020,15.274941989405786,148.7092142857143,0.13552049820951878,gru02
17,12,2020,30.339690833814373,41.929739130434783,0.087782882932786077,gru03
17,12,2020,27.283715874965662,14.345894736842105,0.070496892168239247,gru04
18,12,2020,40.085162909366204,16.69553125,0.061690543794756185,gru01
18,12,2020,17.725746336081475,129.13669444444449,0.10747562118354632,gru02
18,12,2020,34.202609513603505,13.091639999999998,0.046136398569194083,gru03
18,12,2020,29.134470034085222,14.08687878787879,0.046621425106907484,gru04
19,12,2020,43.44758359252188,19.614052631578947,0.040748536450864986,gru01
19,12,2020,20.310179388475326,129.90054545454547,0.08475841546253858,gru02
19,12,2020,31.488152972568592,30.733062500000003,0.053296651142765883,gru03
19,12,2020,26.085054042403176,25.8614,0.046142366061539937,gru04
20,12,2020,49.35814466923869,12.360899999999999,0.032550318462501129,gru01
20,12,2020,24.610181225599892,131.5943125,0.078802894005401178,gru02
20,12,2020,32.421188023387181,15.787846153846152,0.055162213180963038,gru03
20,12,2020,28.946077525199151,18.720000000000002,0.086679266162218618,gru04
21,12,2020,42.613966933147537,12.710185185185184,0.02579435376553223,gru01
21,12,2020,29.604191279170621,136.387,0.078093068045886768,gru02
21,12,2020,31.510494641165462,25.933719999999997,0.032520105009225579,gru03
21,12,2020,40.014207789048996,15.676846153846153,0.043239101484115257,gru04
22,12,2020,35.593503691639548,23.596578947368428,0.055046130656272917,gru01
22,12,2020,13.87249953621745,149.74634999999998,0.11124287336445435,gru02
22,12,2020,28.63530706175543,42.618878787878792,0.06233188582342554,gru03
22,12,2020,28.154951409761537,13.777708333333333,0.098625949662427159,gru04
23,12,2020,31.960945008272954,13.122269230769231,0.057821234592247042,gru01
23,12,2020,27.489301600035784,129.7411,0.0748811041899248,gru02
23,12,2020,35.769082196547132,12.704095238095238,0.054863226705449866,gru03
23,12,2020,37.667947885704528,15.919821428571433,0.093823884900285218,gru04
24,12,2020,24.772078493905891,34.644933333333327,0.065230051992408347,gru01
24,12,2020,15.060407188350428,137.74207692307695,0.10806116156408463,gru02
24,12,2020,16.445373141118711,22.14709523809524,0.045119992429630849,gru03
24,12,2020,28.674590328308014,53.801151515151489,0.067399968711084654,gru04
25,12,2020,44.63715318785232,17.662625000000002,0.041992273304867961,gru01
25,12,2020,14.615686932460205,129.50911111111111,0.14478754181879769,gru02
25,12,2020,39.095700845550837,36.757615384615384,0.08348223127987231,gru03
25,12,2020,28.555919997486317,37.712125,0.0857354315967092,gru04
26,12,2020,30.745931378651381,16.83575,0.053649118741135537,gru01
26,12,2020,26.701655523464627,128.76366666666667,0.07599677383934389,gru02
26,12,2020,34.836744624324105,18.281857142857142,0.046237845265722916,gru03
26,12,2020,46.556785140581319,13.416684210526315,0.0566514525019375,gru04
27,12,2020,6.0755619421314977,162.614,0.070524544892165239,dfw02
27,12,2020,44.147701034580557,13.112538461538461,0.060980835234767057,gru01
27,12,2020,21.464485482846811,146.46525,0.11397330244885179,gru02
27,12,2020,34.058093939298537,13.971966666666667,0.044657194032026136,gru03
27,12,2020,37.410125796249005,18.026052631578949,0.090949122921611142,gru04
28,12,2020,51.258045259021031,13.005199999999999,0.058022282759997268,gru01
28,12,2020,35.472033452071145,133.59273684210527,0.10000835844963434,gru02
28,12,2020,46.461118131542634,13.420156250000003,0.064718304560170831,gru03
28,12,2020,40.885664174255034,13.531055555555556,0.09219827425996649,gru04
29,12,2020,35.63023002023111,13.95889285714286,0.054420288903450353,gru01
29,12,2020,16.408971491974636,128.03875,0.079878314915244525,gru02
29,12,2020,23.751758478458704,41.831105263157887,0.060223165326727869,gru03
29,12,2020,31.263408789366654,12.976851851851855,0.061933283542975739,gru04
30,12,2020,41.100360731645225,36.3774705882353,0.07096572922542696,gru01
30,12,2020,26.150654652154408,129.11076923076922,0.10160229778472515,gru02
30,12,2020,44.579282401408427,11.683833333333332,0.053511977606180608,gru03
30,12,2020,35.988028597706659,22.415,0.092268399173780782,gru04
31,12,2020,51.34889938656984,12.089142857142857,0.075659052311378608,gru01
31,12,2020,42.985357851984837,130.1712,0.052319407783956114,gru02
31,12,2020,53.682816997143888,12.899000000000001,0.023838034710264029,gru03
31,12,2020,24.188975510899375,13.5644,0.068827698270152976,gru04
1,1,2021,16.562406255252792,21.989571428571427,0.05500643315054235,gru01
1,1,2021,12.599553622741894,131.21988888888887,0.098925902888940292,gru02
1,1,2021,23.504758553241672,11.780375,0.0412481891187622,gru03
1,1,2021,29.696327872970659,14.4708,0.074445397650325554,gru04
2,1,2021,34.3258705370173,14.657555555555556,0.087396630672161663,gru01
2,1,2021,12.339410821856507,134.30462500000002,0.070922023221767036,gru02
2,1,2021,25.513546124386455,13.6808,0.079173857677103651,gru03
2,1,2021,24.775621789845648,14.738909090909091,0.0556639428153011,gru04
3,1,2021,23.829292304079736,13.863538461538461,0.082879762231376608,gru01
3,1,2021,16.557674611894253,131.39077777777777,0.10049002533183594,gru02
3,1,2021,19.791433733968205,13.618142857142857,0.098206098677925541,gru03
3,1,2021,30.260602900543127,17.452857142857148,0.07456993756729649,gru04
4,1,2021,42.457922560917829,58.721650000000004,0.06954524070378143,gru01
4,1,2021,17.510525429199603,128.97549999999998,0.097420797772869133,gru02
4,1,2021,31.84335600479875,34.585714285714282,0.0654684549994628,gru03
4,1,2021,36.034155633349513,14.0945,0.07006794407020886,gru04
5,1,2021,60.409369821866981,20.830363636363636,0.039308399427923149,gru01
5,1,2021,22.409219214739903,136.28092857142857,0.09961128512815566,gru02
5,1,2021,39.020073273005032,45.68669565217391,0.06971187998782119,gru03
5,1,2021,25.608040916776162,14.4864,0.059009835768788113,gru04
6,1,2021,36.556737983955841,13.68225,0.072900836876625061,gru01
6,1,2021,17.411407453939464,132.35765217391307,0.10231289645664907,gru02
6,1,2021,28.458466924752855,116.64312500000003,0.0659118417470672,gru03
6,1,2021,46.297530387126585,13.896437500000001,0.06878078472050779,gru04
7,1,2021,49.051001749607053,8.4912857142857145,0.074593386529422434,gig01
7,1,2021,22.182425191965226,105.00822222222222,0.028632870050650204,gig02
7,1,2021,29.094465866201315,123.94816666666665,0.14945781451717366,gig03
7,1,2021,20.4172876121616,14.825428571428571,0.11069209254545515,gru01
7,1,2021,15.952172085620504,133.98216666666667,0.15751011914758706,gru02
7,1,2021,21.269281038302619,114.61923076923077,0.10373912828094249,gru03
7,1,2021,20.425123200481384,14.602105263157894,0.13973428033515625,gru04
8,1,2021,28.685693576287743,9.99016,0.051515731415861118,gig01
8,1,2021,34.451673146681728,35.286161290322575,0.067377183868721144,gig02
8,1,2021,15.006692962433918,123.33542307692305,0.13743913270726688,gig03
9,1,2021,47.47660562076242,6.1613888888888892,0.030553230177309,gig01
9,1,2021,37.246350870877549,40.068785714285717,0.031177281764416476,gig02
9,1,2021,31.301031025990696,125.55755555555557,0.071590345223898261,gig03
10,1,2021,33.836537378935759,7.4487647058823523,0.049789675655413007,gig01
10,1,2021,22.627370642512741,145.26152380952379,0.092620984306064455,gig02
10,1,2021,20.171285617515974,125.61911111111112,0.10577628120984162,gig03
11,1,2021,22.3797093879577,119416.80052777778,0.056109408089115881,gig01
11,1,2021,19.676894160509775,138.33211764705877,0.046061931702665773,gig02
11,1,2021,20.571546035464248,98.21253333333334,0.0881771210630091,gig03
12,1,2021,31.535793106061796,118.72725714285716,0.058942864783970546,gig01
12,1,2021,25.880428816352829,124.5544193548387,0.043075322373279025,gig02
12,1,2021,24.606997893794784,82.357192307692316,0.061179830863527657,gig03
12,1,2021,26.389898057549608,108.9495,0.062898838347127589,gig04
13,1,2021,23.402032945959029,83.076949999999982,0.086355205929473988,gig01
13,1,2021,9.3805132330917331,229.49213636363638,0.11625469675418025,gig02
13,1,2021,38.467655533687605,103.81268749999998,0.063382645800320547,gig03
13,1,2021,31.978283723425626,127.29092307692308,0.081003057605702228,gig04
14,1,2021,16.441473227059753,100.40899999999998,0.053975903943211369,gig01
14,1,2021,22.383649338519756,182.670625,0.085995735843493515,gig02
14,1,2021,22.421551091069077,93.769149999999982,0.0655179160734125,gig03
14,1,2021,18.376729173324417,138.16115789473685,0.069578768902313085,gig04
15,1,2021,37.593028378229839,17.670488372093022,0.055653052985126732,gig01
15,1,2021,28.891353555028889,81.95228571428575,0.051646210654774927,gig02
15,1,2021,20.320550869888063,132.86579069767438,0.10030376351673519,gig03
15,1,2021,29.806187578692708,59.211062500000011,0.059559393684653655,gig04
16,1,2021,34.191471328981308,35.844782608695652,0.027087760445054725,gig01
16,1,2021,20.937369814087159,49.665055555555547,0.042721175597850505,gig02
16,1,2021,10.414394245779077,139.35541666666668,0.070187238695650953,gig03
16,1,2021,38.401375861115355,64.80035483870968,0.075110928811249,gig04
17,1,2021,27.803542103918669,8.613900000000001,0.045475946793421006,gig01
17,1,2021,22.328592168722075,67.4773125,0.062767767048236,gig02
17,1,2021,24.324258731466756,133.12336363636362,0.11631985693485176,gig03
17,1,2021,13.463740131583952,101.56683333333332,0.0772935317311642,gig04
18,1,2021,29.956649693186321,9.4991071428571416,0.048331796968570255,gig01
18,1,2021,36.72677994342169,78.473838709677409,0.067008771528566685,gig02
18,1,2021,24.060488369123341,121.72429166666666,0.08196073295275097,gig03
18,1,2021,23.085865267739631,124.02724999999998,0.069805413922520362,gig04
19,1,2021,39.796407192177334,19.550928571428571,0.063666664524153038,gig01
19,1,2021,18.457520486533436,63.021,0.10597161879388274,gig02
19,1,2021,25.822283166188008,122.60352941176471,0.076466236089391931,gig03
19,1,2021,33.061481711861447,71.676545454545462,0.055886616853255633,gig04
20,1,2021,29.794992339673605,18.869878787878786,0.087701524267091213,gig01
20,1,2021,15.484006175572077,126.61823076923075,0.082275390022855222,gig02
20,1,2021,17.6895482377127,109.34527777777777,0.143822004021031,gig03
20,1,2021,19.884116618906177,86.16515625000001,0.11163522833202379,gig04
21,1,2021,23.235718515329882,10.420758620689654,0.086931788406238816,gig01
21,1,2021,19.076340067522761,178.19779166666672,0.060412643833075028,gig02
21,1,2021,13.012486774790929,103.11688461538462,0.10934090098160064,gig03
21,1,2021,16.994043378867936,90.117423076923075,0.065369379707096928,gig04
22,1,2021,28.891870201232695,17.201421052631574,0.06640137680394316,gig01
22,1,2021,25.011573809656184,87.849357142857144,0.050728158459511188,gig02
22,1,2021,19.0697959862019,123.76924999999999,0.092520580606437919,gig03
22,1,2021,29.54287134916272,67.046441176470609,0.0431635389593005,gig04
23,1,2021,36.887704209590595,8.029285714285713,0.047988979375764,gig01
23,1,2021,24.103087710798132,140.26388235294115,0.074622352415727844,gig02
23,1,2021,9.330642449737244,77.638,0.12346773743350074,gig03
23,1,2021,19.937605085073788,100.50141666666666,0.08513690690342493,gig04
24,1,2021,21.80800772272697,11.531866666666666,0.039622205160097325,gig01
24,1,2021,52.172832956905332,102.32742857142858,0.068661081994124823,gig02
24,1,2021,22.062124259015604,77.557999999999993,0.10604670773966,gig03
24,1,2021,29.735579090379943,51.029,0.0693325558698647,gig04
25,1,2021,52.839373347888291,9.9914799999999975,0.034767221918558661,gig01
25,1,2021,21.808265970527934,56.285466666666672,0.062146899961291739,gig02
25,1,2021,24.360242682043349,97.87852173913042,0.12453027834144867,gig03
25,1,2021,20.874815134811989,60.949722222222228,0.0579606469420551,gig04
26,1,2021,38.482956931382567,7.6145405405405411,0.084913927070642811,gig01
26,1,2021,35.87820595589131,71.6790869565217,0.081316508425534631,gig02
26,1,2021,25.070841053496284,87.948380952380944,0.12487406447550278,gig03
26,1,2021,25.666329197977003,58.877456521739134,0.085822614601309508,gig04
27,1,2021,40.681489732738591,15.292519999999998,0.047300608675127816,gig01
27,1,2021,24.358143502980315,85.3377391304348,0.071125227705531327,gig02
27,1,2021,23.214234181370035,95.365629629629623,0.057867423478553393,gig03
27,1,2021,33.187998782422916,100.85482608695652,0.060342494359459792,gig04
28,1,2021,22.35914408971167,12.766086956521734,0.084534002372661468,gig01
28,1,2021,28.297067024130655,154.55824324324323,0.088186895987903913,gig02
28,1,2021,18.542955591181329,80.709133333333327,0.11558121366857223,gig03
28,1,2021,24.710007419783107,63.243333333333332,0.060489751093459672,gig04
29,1,2021,30.185301039257521,9.307375,0.070509269378725384,gig01
29,1,2021,21.352543567997358,96.634266666666647,0.075021393047516177,gig02
29,1,2021,18.564434284298617,102.05294444444448,0.13146555452499939,gig03
29,1,2021,24.578189938305908,80.283333333333331,0.08907485909512354,gig04
30,1,2021,58.036050813025767,8.4045999999999985,0.065155082066096284,gig01
30,1,2021,25.493101153579559,198.32566666666668,0.041967288414301654,gig02
30,1,2021,42.664364314643116,101.03750000000002,0.071878526620043084,gig03
30,1,2021,24.951133701988919,72.589933333333335,0.039780838162317353,gig04
31,1,2021,20.551463907726259,48.703466666666671,0.041242735292942756,gig01
31,1,2021,12.275100392143685,120.67639393939396,0.037667445791786776,gig02
31,1,2021,14.966171155390487,148.54203333333336,0.075328916287861675,gig03
31,1,2021,24.000463872221815,82.777948717948718,0.039106169614990832,gig04
1,2,2021,33.658758880048637,16.980413793103448,0.086590924177996,gig01
1,2,2021,32.41051912733527,84.764303030303054,0.068030187091370251,gig02
1,2,2021,17.262565249293683,109.89537037037036,0.12370094438912729,gig03
1,2,2021,22.381899656283128,49.257810810810817,0.095343171736513133,gig04
2,2,2021,26.812182967640823,19.400731707317075,0.12898697194083733,gig01
2,2,2021,26.317195129058483,99.47490909090908,0.09138784454944035,gig02
2,2,2021,9.9586089600315262,125.34636842105263,0.12571556094263919,gig03
2,2,2021,22.112539167028785,64.992341463414633,0.10484010757487174,gig04
3,2,2021,31.791110132186027,18.73446666666667,0.093688539261375423,gig01
3,2,2021,26.422617871317698,102.69434146341466,0.06201066331968097,gig02
3,2,2021,16.839746203320384,170.35523437499992,0.11927002848015369,gig03
3,2,2021,27.646731684188488,93.313803571428565,0.093208056801607167,gig04
4,2,2021,24.796360550390222,16.649686274509797,0.13174507702820107,gig01
4,2,2021,26.601768109894412,132.35603636363643,0.09878190669529742,gig02
4,2,2021,17.175835809418924,130.248806451613,0.1198879729311418,gig03
4,2,2021,17.08890445962464,95.967137931034486,0.10678872629116631,gig04
5,2,2021,35.82605321588737,18.940979166666661,0.10847049355473647,gig01
5,2,2021,33.209013852557327,118.82242307692307,0.061070281005970929,gig02
5,2,2021,24.25971436271103,123.5434074074074,0.14697332733925081,gig03
5,2,2021,28.262486343666406,84.557256410256414,0.088198805793765975,gig04
6,2,2021,18.578314516931552,27.894944444444441,0.098998985074052054,gig01
6,2,2021,19.781091548509181,118.45197435897435,0.099456851474674673,gig02
6,2,2021,13.390445929628779,125.04936111111111,0.12685462110224124,gig03
6,2,2021,13.437486823864457,84.9022857142857,0.07126641310380788,gig04
7,2,2021,35.140553537628755,16.161318181818185,0.058748579204770883,gig01
7,2,2021,39.795619927813632,56.06278571428571,0.036145629870664796,gig02
7,2,2021,27.800846620630775,123.96133333333333,0.10545899441966064,gig03
7,2,2021,23.68542566678515,63.696606060606086,0.052378089603569239,gig04
8,2,2021,34.475980085603787,58.274833333333348,0.071920640889321055,gig01
8,2,2021,32.894757385714357,72.78651612903225,0.052321749657205735,gig02
8,2,2021,14.519247169516557,142.38703030303029,0.10556351821983628,gig03
8,2,2021,22.91436179242773,72.449178571428547,0.060441104706346171,gig04
9,2,2021,23.552496941869773,169.45596551724134,0.11783898862997789,gig01
9,2,2021,28.824331568354577,122.65716666666668,0.029427177015048739,gig02
9,2,2021,17.258256509766468,123.94617391304347,0.12053788657622103,gig03
9,2,2021,13.69100544935022,100.80306666666667,0.13176734680812355,gig04
10,2,2021,17.257233288130358,154.50184210526317,0.093404327778944946,gig01
10,2,2021,22.473036021394897,123.66256521739128,0.10559026971397396,gig02
10,2,2021,18.218143571733204,125.08966666666666,0.072519210078413818,gig03
10,2,2021,29.668551015393902,108.13250000000002,0.081483458806838577,gig04
11,2,2021,19.40061985672337,130.4908,0.11064047906235561,gig01
11,2,2021,22.568250339154254,140.39496000000003,0.069469985844844026,gig02
11,2,2021,16.830529969382198,123.96990909090908,0.12114567058096065,gig03
11,2,2021,26.279953650807965,129.45534482758623,0.096442309796242826,gig04
12,2,2021,38.708463655586584,100.94400000000003,0.061302906361654058,gig01
12,2,2021,24.539784110033011,149.06948,0.099218475161098038,gig02
12,2,2021,24.513072078792437,136.76721428571426,0.11382476568799378,gig03
12,2,2021,26.165583823724674,136.99830000000003,0.080712163545811191,gig04
13,2,2021,28.530713992477068,94.52226470588235,0.087897178804287809,gig01
13,2,2021,23.613957743085908,100.60283333333334,0.13690051654714971,gig02
13,2,2021,20.613719049317083,132.40084000000002,0.12537798290100938,gig03
13,2,2021,28.042717094136172,99.010464285714292,0.083417209479834664,gig04
14,2,2021,10.387022359796754,185.363125,0.12555168644214565,gig01
14,2,2021,13.697698822436916,187.29840000000002,0.044187695708069456,gig02
14,2,2021,27.508635900050162,133.51310000000004,0.069053267387371831,gig03
14,2,2021,28.181212021653312,112.4076842105263,0.050904683751243636,gig04
15,2,2021,29.531663550213889,112.40792105263156,0.080098159675403582,gig01
15,2,2021,33.482228977525367,84.39726923076924,0.068484862790787512,gig02
15,2,2021,21.577556416609596,141.84629032258061,0.10322055595697399,gig03
15,2,2021,39.128021483147677,80.533935483870962,0.080719594081619342,gig04
16,2,2021,20.215662849711634,157.382,0.10266859798754158,gig01
16,2,2021,19.012367054263517,167.22571428571428,0.089241825445096346,gig02
16,2,2021,16.180449475668404,131.5813,0.093013908597282757,gig03
16,2,2021,25.528542371123311,114.3087272727273,0.046955978339757044,gig04
17,2,2021,40.752997216537679,71.526124999999979,0.060569373527141313,gig01
17,2,2021,20.58740122403055,83.644888888888886,0.051034155808030848,gig02
17,2,2021,18.9893450467147,141.63235294117646,0.094649890742807025,gig03
17,2,2021,29.874708140322582,69.4873125,0.049813246377327661,gig04
18,2,2021,41.4535605918326,10.325948717948718,0.058621552396854362,gig01
18,2,2021,34.311252866811451,10.898888888888889,0.059160137282806446,gig02
18,2,2021,29.4941424962994,140.92807317073172,0.084476774015529527,gig03
18,2,2021,43.042174495825229,13.360850000000003,0.050023844511482958,gig04
19,2,2021,31.845467098082491,10.786866666666668,0.0471067657822783,gig01
19,2,2021,22.876193311602183,53.46693333333333,0.097787529121671476,gig02
19,2,2021,22.698168367156477,189.87093333333334,0.097739993455955576,gig03
19,2,2021,25.668271225582398,33.6004375,0.051235852019951414,gig04
20,2,2021,41.042660436150335,12.261153846153849,0.073362540877891874,gig01
20,2,2021,16.802174540385092,82.3466818181818,0.067856260056427822,gig02
20,2,2021,16.863727421236419,140.42936842105263,0.10491389711584514,gig03
20,2,2021,30.285483902928988,14.552818181818182,0.077954405890971065,gig04
21,2,2021,24.064816496646142,13.919315789473684,0.071481363433028924,gig01
21,2,2021,29.735733431324622,75.346600000000024,0.068643092145056636,gig02
21,2,2021,11.462131494686208,135.77100000000002,0.0683906846117708,gig03
21,2,2021,25.347917404379892,77.30105555555555,0.11554043836467572,gig04
22,2,2021,44.432416355851835,10.49969230769231,0.051216298571135424,gig01
22,2,2021,31.088944267060839,70.18657142857144,0.093880462384157079,gig02
22,2,2021,27.188451970820402,138.71093749999997,0.063149857568514475,gig03
22,2,2021,26.696473783064683,84.412291666666661,0.063763213540195415,gig04
23,2,2021,31.937294019046266,10.040368421052632,0.10107756636747374,gig01
23,2,2021,26.046547638107576,91.819366666666681,0.074998212758379132,gig02
23,2,2021,18.565568512839533,130.67807894736845,0.12091117675940569,gig03
23,2,2021,23.400106094863485,94.023769230769219,0.10798442030282432,gig04
24,2,2021,27.266006506320849,12.565923076923079,0.089571111849508736,gig01
24,2,2021,30.457572710157123,160.86973076923076,0.11110219050330891,gig02
24,2,2021,23.234589405366563,77.372405405405374,0.12506978806207894,gig03
24,2,2021,29.438056816130374,80.208870967741916,0.095123245291849734,gig04
25,2,2021,31.858500220671583,10.252651162790697,0.081108208883958949,gig01
25,2,2021,30.090346745323842,90.744977777777763,0.084890813830204859,gig02
25,2,2021,25.842444027521953,85.304305555555587,0.12041379285753345,gig03
25,2,2021,34.744194684058627,27.683829787234039,0.11383856638190906,gig04
26,2,2021,30.412182811951187,10.578482758620689,0.1626628335611992,gig01
26,2,2021,21.272435921970811,130.10637931034481,0.12023541165114487,gig02
26,2,2021,20.104662523657574,58.884814814814817,0.19595552394123167,gig03
26,2,2021,28.483273951403341,12.733818181818181,0.15138321927673012,gig04
27,2,2021,24.548732308056113,13.041,0.10711887455641401,gig01
27,2,2021,27.386667443493895,99.555055555555541,0.08671226026529183,gig02
27,2,2021,14.616273740032574,103.62758333333333,0.13569196228323432,gig03
27,2,2021,27.484611842854012,16.906227272727275,0.1150231626531905,gig04
28,2,2021,36.281804990100049,12.0421875,0.047532130272263363,gig01
28,2,2021,29.874446423072708,67.213757575757569,0.076647933663102089,gig02
28,2,2021,33.86262377003353,106.80922580645159,0.085927053349540386,gig03
28,2,2021,36.153250061505723,15.392500000000002,0.041950479887798021,gig04
1,3,2021,29.273251078524009,8.9278333333333357,0.078643103462411323,gig01
1,3,2021,13.764437380637041,65.165124999999989,0.077703936680630817,gig02
1,3,2021,18.934265128640405,66.128700000000009,0.10621688957646838,gig03
1,3,2021,26.877733234303339,12.365263157894734,0.0746199203132869,gig04
2,3,2021,27.56268878479197,9.8505,0.099303369263010685,gig01
2,3,2021,32.419705916683689,20.11293548387097,0.060202454535054552,gig02
2,3,2021,24.067363258159858,74.3323870967742,0.137341548869767,gig03
2,3,2021,28.11947938455009,12.525233333333334,0.068350331993132937,gig04
3,3,2021,10.244507598068296,66.735283018867946,0.27655550413509733,gig01
3,3,2021,5.115014684690979,20975.900086956524,0.26244481236674927,gig02
3,3,2021,6.4525695407103232,131.04930701754392,0.25724047550237861,gig03
3,3,2021,7.5584864800572271,78.246465753424687,0.29293359112880785,gig04
4,3,2021,22.304111976371182,108.10176923076922,0.099654493928645865,gig01
4,3,2021,10.251386172402832,232.19556097560977,0.15505606067964764,gig02
4,3,2021,24.416506096654189,90.237045454545466,0.12574111305384628,gig03
4,3,2021,24.522200461901608,142.34875000000002,0.13322521136071255,gig04
5,3,2021,36.432188338832773,62.935088888888892,0.075176821607267713,gig01
5,3,2021,15.900238852308448,195.03469565217389,0.0946982540194709,gig02
5,3,2021,16.43796065821212,110.996975,0.0930463749324234,gig03
5,3,2021,23.667117946527295,84.654297872340422,0.079678960288592338,gig04
6,3,2021,22.697519100548469,14.80240625,0.082420180686218633,gig01
6,3,2021,10.366119730670125,186.16613793103446,0.049071375554653442,gig02
6,3,2021,20.579391340988813,160.40352173913041,0.11403133178074885,gig03
6,3,2021,18.657921333978113,116.85770270270268,0.09896653368679259,gig04
7,3,2021,30.066124240385449,9.2712250000000012,0.097670999099222666,gig01
7,3,2021,21.469494467471982,157.242696969697,0.11050897516304845,gig02
7,3,2021,16.823073462406068,130.42415624999998,0.11505477528394939,gig03
7,3,2021,7.5783464545090595,50.568428571428569,0.0946886931187911,gig04
8,3,2021,20.601968792946323,29.506891304347825,0.11898646187336102,gig01
8,3,2021,18.539910861196038,157.70075000000003,0.10398038588949689,gig02
8,3,2021,14.253655284050772,132.01260000000002,0.13273922107260266,gig03
8,3,2021,10.350151955536665,87.816166666666675,0.14635430864175872,gig04
9,3,2021,20.757750443223813,11.74909756097561,0.090170019843927307,gig01
9,3,2021,12.541513877909097,140.03270731707318,0.09350211983704404,gig02
9,3,2021,14.786865672840761,135.54459523809521,0.09220785368938357,gig03
9,3,2021,22.985511014679414,64.071459459459462,0.082114872513636,gig04
10,3,2021,38.594115629836736,14.030352941176472,0.036839971511489628,gig01
10,3,2021,21.351634688622454,110.36034285714285,0.049712499721049776,gig02
10,3,2021,23.563943479266459,94.977212121212133,0.044964419723657348,gig03
10,3,2021,20.192433750502357,76.50328571428571,0.063663128079796252,gig04
11,3,2021,36.936560312820177,25.739272727272731,0.039424292378286326,gig01
11,3,2021,28.061156382858961,117.81263636363637,0.050271472144381525,gig02
11,3,2021,26.779833399823218,120.37406976744188,0.065663684383448523,gig03
11,3,2021,30.629376737803415,53.665923076923086,0.063981874432829614,gig04
12,3,2021,14.316309953250478,43.525019999999991,0.049762555927627079,gig01
12,3,2021,5.2966765584860669,150.47324242424241,0.087744834828848983,gig02
12,3,2021,14.005735875915322,104.75560784313727,0.067425863730708926,gig03
12,3,2021,14.238188876651861,50.757,0.082894831348509418,gig04
13,3,2021,31.607741617483526,16.337750000000003,0.0744381191587419,gig01
13,3,2021,15.743985697156221,119.52834883720925,0.087470422686133142,gig02
13,3,2021,13.736169931909451,114.38238636363637,0.10670134755793337,gig03
13,3,2021,15.118489419857966,77.199666666666673,0.09290299596928113,gig04
14,3,2021,15.436309831001232,14.827888888888889,0.059534238574477941,gig01
14,3,2021,12.69732152168886,68.529365853658533,0.068512470996911712,gig02
14,3,2021,12.386348397054435,116.05624561403509,0.071624970143311345,gig03
14,3,2021,10.533920582544987,53.177524999999996,0.070771178561588918,gig04
15,3,2021,32.460885059149504,10.952346153846152,0.054769027629527386,gig01
15,3,2021,21.046465211885046,71.826700000000017,0.084729257423927659,gig02
15,3,2021,19.168660668852361,99.9297741935484,0.072202605399317221,gig03
15,3,2021,20.68294718747126,58.11809090909091,0.071645462065556817,gig04
16,3,2021,27.899910624543207,66.654842105263143,0.090863300385954,gig01
16,3,2021,17.356732308966905,171.32232500000003,0.12107705259180949,gig02
16,3,2021,18.319051655571265,102.81261904761904,0.094138504931964712,gig03
16,3,2021,25.626292677263415,92.648902439024369,0.0773592598497476,gig04
17,3,2021,41.233165602719431,99.8953076923077,0.088965514310418575,gig01
17,3,2021,13.092534315578193,233.28015999999997,0.1046190941179975,gig02
17,3,2021,29.926556100406398,80.712222222222209,0.067057596712027046,gig03
17,3,2021,32.483675158760569,88.917714285714283,0.084796372172166012,gig04
18,3,2021,26.76659666755754,98.154509090909087,0.070067925122259123,gig01
18,3,2021,15.433428062614297,240.13176271186444,0.097319983648335537,gig02
18,3,2021,32.939251731510474,94.760971014492767,0.080102069053826455,gig03
18,3,2021,31.805187413204216,76.2437543859649,0.065559138323707508,gig04
19,3,2021,18.711950128468619,99.942343749999992,0.0806434115052849,gig01
19,3,2021,16.652203672895904,238.84728125,0.12141117082718871,gig02
19,3,2021,19.881329311755039,85.677970588235269,0.10578151029682216,gig03
19,3,2021,18.827469486375698,94.1616857142857,0.098693844890903049,gig04
20,3,2021,27.293308698510227,133.804125,0.0455611765668065,gig01
20,3,2021,8.2004969790305964,234.48105555555554,0.068844886114309722,gig02
20,3,2021,33.860484142167984,59.190961538461544,0.080461717158315849,gig03
20,3,2021,22.891290608311849,179151.61441666671,0.098009995047331586,gig04
21,3,2021,30.108850208623977,113.13719999999999,0.07490641131836967,gig01
21,3,2021,16.319024304715605,231.3715555555556,0.12716503100311924,gig02
21,3,2021,25.04180140947258,66.213823529411755,0.072199178805122111,gig03
21,3,2021,49.050221357590551,77.726875,0.075043312009247229,gig04
22,3,2021,27.551200487556557,97.289769230769238,0.071932111293548581,gig01
22,3,2021,13.887295714266521,231.56474285714287,0.0891101790201743,gig02
22,3,2021,23.836027560117866,129.40236666666667,0.059665809230349316,gig03
22,3,2021,36.3334155226953,76.244259259259238,0.057996174610351468,gig04
23,3,2021,27.954174675206925,89.351,0.069543336756006338,gig01
23,3,2021,16.218629690840512,201.70420408163264,0.088113288956133434,gig02
23,3,2021,29.462834822732091,95.139257142857161,0.10097143586891114,gig03
23,3,2021,27.069800321255887,95.71655,0.092877252544853212,gig04
